OrderID,Date,Product,Category,Region,Channel,Quantity,UnitPrice,UnitCost,Revenue,Cost,Profit,MarginPct
101593,2026-02-27,Feed - Broiler Starter (bag),Feed,Lagos,Distributor,15,16516.1,11935.45,247741.5,179031.75,68709.75,27.7
101594,2026-02-27,Broiler Chicken,Poultry,Lagos,Distributor,6,3174.77,2313.2,19048.62,13879.2,5169.42,27.1
101595,2026-02-27,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,93411.41,67789.0,93411.41,67789.0,25622.41,27.4
101596,2026-02-27,Feed - Layer Mash (bag),Feed,Ibadan Metro,Retail Market,7,12910.98,9598.51,90376.86,67189.57,23187.29,25.7
101597,2026-02-27,"Cattle (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,271822.65,169148.85,271822.65,169148.85,102673.8,37.8
101598,2026-02-27,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Direct Farm Sale,1,16401.56,10982.06,16401.56,10982.06,5419.5,33.0
101599,2026-02-27,Turkey,Poultry,Oyo,Direct Farm Sale,12,4317.05,3076.81,51804.6,36921.72,14882.88,28.7
101600,2026-02-27,"Ram (Live, per head)",Livestock,Oyo,Retail Market,1,94314.33,66532.45,94314.33,66532.45,27781.88,29.5
101601,2026-02-27,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,1,15149.24,10213.6,15149.24,10213.6,4935.64,32.6
101602,2026-02-27,"Ram (Live, per head)",Livestock,Ibadan Metro,Distributor,1,97662.7,75817.05,97662.7,75817.05,21845.65,22.4
101603,2026-02-28,Broiler Chicken,Poultry,Oyo,Retail Market,15,3066.16,2206.44,45992.4,33096.6,12895.8,28.0
101604,2026-02-28,Goat Meat (kg),Livestock,Lagos,Retail Market,1,3771.58,2632.9,3771.58,2632.9,1138.68,30.2
101605,2026-02-28,Feed - Broiler Starter (bag),Feed,Ogun,Distributor,7,14741.29,10171.47,103189.03,71200.29,31988.74,31.0
101606,2026-02-28,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,8,12782.9,9378.33,102263.2,75026.64,27236.56,26.6
101607,2026-02-28,Layer Eggs (Crate),Poultry,Lagos,Retail Market,4,2815.58,2165.44,11262.32,8661.76,2600.56,23.1
101608,2026-02-28,Turkey,Poultry,Lagos,Distributor,4,4810.38,3300.69,19241.52,13202.76,6038.76,31.4
101609,2026-02-28,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,90377.99,65238.02,90377.99,65238.02,25139.97,27.8
101610,2026-02-28,Feed - Layer Mash (bag),Feed,Oyo,Distributor,6,13415.53,9453.34,80493.18,56720.04,23773.14,29.5
101611,2026-02-28,Turkey,Poultry,Ogun,Retail Market,2,4568.68,3262.63,9137.36,6525.26,2612.1,28.6
101612,2026-02-28,Feed - Layer Mash (bag),Feed,Ogun,Direct Farm Sale,4,13159.65,9953.36,52638.6,39813.44,12825.16,24.4
101613,2026-03-01,Broiler Chicken,Poultry,Ogun,Direct Farm Sale,13,3287.02,2147.37,42731.26,27915.81,14815.45,34.7
101614,2026-03-01,"Cattle (Live, per head)",Livestock,Lagos,Online Order,1,275627.54,177499.47,275627.54,177499.47,98128.07,35.6
101615,2026-03-01,Layer Eggs (Crate),Poultry,Oyo,Retail Market,7,2676.09,1763.91,18732.63,12347.37,6385.26,34.1
101616,2026-03-01,Feed - Broiler Starter (bag),Feed,Oyo,Direct Farm Sale,3,16671.07,10358.03,50013.21,31074.09,18939.12,37.9
101617,2026-03-01,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,3,12927.1,9885.93,38781.3,29657.79,9123.51,23.5
101618,2026-03-01,Layer Eggs (Crate),Poultry,Ogun,Retail Market,5,2664.08,1846.98,13320.4,9234.9,4085.5,30.7
101619,2026-03-01,Broiler Chicken,Poultry,Lagos,Distributor,2,3341.41,2416.58,6682.82,4833.16,1849.66,27.7
101620,2026-03-01,"Ram (Live, per head)",Livestock,Lagos,Online Order,1,92007.23,67474.1,92007.23,67474.1,24533.13,26.7
101621,2026-03-01,"Cattle (Live, per head)",Livestock,Oyo,Retail Market,1,276822.36,174223.7,276822.36,174223.7,102598.66,37.1
101622,2026-03-01,Turkey,Poultry,Ibadan Metro,Retail Market,3,4541.15,3074.31,13623.45,9222.93,4400.52,32.3
101623,2026-03-02,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,93484.83,68264.15,93484.83,68264.15,25220.68,27.0
101624,2026-03-02,Goat Meat (kg),Livestock,Oyo,Direct Farm Sale,1,3889.51,2606.07,3889.51,2606.07,1283.44,33.0
101625,2026-03-02,Turkey,Poultry,Ogun,Retail Market,15,4563.69,2913.77,68455.35,43706.55,24748.8,36.2
101626,2026-03-02,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,4036.16,2756.06,4036.16,2756.06,1280.1,31.7
101627,2026-03-02,Broiler Chicken,Poultry,Ibadan Metro,Distributor,5,3047.85,1951.76,15239.25,9758.8,5480.45,36.0
101628,2026-03-02,Turkey,Poultry,Ibadan Metro,Retail Market,12,4718.7,3206.3,56624.4,38475.6,18148.8,32.1
101629,2026-03-02,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Direct Farm Sale,7,15236.57,9785.68,106655.99,68499.76,38156.23,35.8
101630,2026-03-02,Feed - Layer Mash (bag),Feed,Ibadan Metro,Direct Farm Sale,3,13312.41,9839.05,39937.23,29517.15,10420.08,26.1
101631,2026-03-03,Goat Meat (kg),Livestock,Ogun,Online Order,1,3785.99,2719.19,3785.99,2719.19,1066.8,28.2
101632,2026-03-03,Layer Eggs (Crate),Poultry,Oyo,Distributor,12,2752.41,2042.79,33028.92,24513.48,8515.44,25.8
101633,2026-03-03,Turkey,Poultry,Lagos,Distributor,11,4770.83,3438.44,52479.13,37822.84,14656.29,27.9
101634,2026-03-03,Feed - Broiler Starter (bag),Feed,Ogun,Distributor,4,14966.06,10276.8,59864.24,41107.2,18757.04,31.3
101635,2026-03-03,Feed - Layer Mash (bag),Feed,Oyo,Retail Market,6,13560.25,9038.43,81361.5,54230.58,27130.92,33.3
101636,2026-03-03,Turkey,Poultry,Oyo,Direct Farm Sale,3,4585.1,3452.63,13755.3,10357.89,3397.41,24.7
101637,2026-03-03,Feed - Broiler Starter (bag),Feed,Ogun,Distributor,1,15389.89,11531.75,15389.89,11531.75,3858.14,25.1
101638,2026-03-03,"Cattle (Live, per head)",Livestock,Ogun,Retail Market,1,284483.34,198948.99,284483.34,198948.99,85534.35,30.1
101639,2026-03-03,Layer Eggs (Crate),Poultry,Lagos,Online Order,13,2702.63,1805.07,35134.19,23465.91,11668.28,33.2
101640,2026-03-04,Goat Meat (kg),Livestock,Lagos,Online Order,1,4039.45,2658.09,4039.45,2658.09,1381.36,34.2
101641,2026-03-04,Goat Meat (kg),Livestock,Lagos,Distributor,1,3747.98,2882.29,3747.98,2882.29,865.69,23.1
101642,2026-03-04,"Cattle (Live, per head)",Livestock,Lagos,Retail Market,1,273730.29,207272.42,273730.29,207272.42,66457.87,24.3
101643,2026-03-04,Layer Eggs (Crate),Poultry,Oyo,Direct Farm Sale,5,2808.2,2185.0,14041.0,10925.0,3116.0,22.2
101644,2026-03-04,Goat Meat (kg),Livestock,Lagos,Retail Market,1,3908.09,2666.33,3908.09,2666.33,1241.76,31.8
101645,2026-03-04,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,101231.44,73706.2,101231.44,73706.2,27525.24,27.2
101646,2026-03-04,Turkey,Poultry,Lagos,Retail Market,11,4825.08,3218.27,53075.88,35400.97,17674.91,33.3
101647,2026-03-04,Layer Eggs (Crate),Poultry,Oyo,Direct Farm Sale,6,2700.64,1872.56,16203.84,11235.36,4968.48,30.7
101648,2026-03-04,"Cattle (Live, per head)",Livestock,Lagos,Retail Market,1,290614.91,196033.31,290614.91,196033.31,94581.6,32.5
101649,2026-03-04,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,101969.36,71189.96,101969.36,71189.96,30779.4,30.2
101650,2026-03-04,Turkey,Poultry,Lagos,Direct Farm Sale,4,4775.07,3252.07,19100.28,13008.28,6092.0,31.9
101651,2026-03-04,Goat Meat (kg),Livestock,Lagos,Distributor,1,4007.15,2997.34,4007.15,2997.34,1009.81,25.2
101652,2026-03-04,"Cattle (Live, per head)",Livestock,Ibadan Metro,Retail Market,1,266650.78,174548.87,266650.78,174548.87,92101.91,34.5
101653,2026-03-05,Feed - Layer Mash (bag),Feed,Oyo,Distributor,2,13478.29,9960.11,26956.58,19920.22,7036.36,26.1
101654,2026-03-05,Feed - Broiler Starter (bag),Feed,Oyo,Direct Farm Sale,1,15694.77,10862.35,15694.77,10862.35,4832.42,30.8
101655,2026-03-05,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,15,2828.84,2098.35,42432.6,31475.25,10957.35,25.8
101656,2026-03-05,Broiler Chicken,Poultry,Ogun,Retail Market,7,3090.87,2336.0,21636.09,16352.0,5284.09,24.4
101657,2026-03-05,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,3,3118.27,2376.38,9354.81,7129.14,2225.67,23.8
101658,2026-03-05,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,91324.86,60810.07,91324.86,60810.07,30514.79,33.4
101659,2026-03-05,Turkey,Poultry,Ibadan Metro,Direct Farm Sale,2,4609.55,3083.28,9219.1,6166.56,3052.54,33.1
101660,2026-03-05,Turkey,Poultry,Lagos,Direct Farm Sale,6,4663.3,3200.29,27979.8,19201.74,8778.06,31.4
101661,2026-03-06,Feed - Broiler Starter (bag),Feed,Lagos,Online Order,7,15366.41,9661.88,107564.87,67633.16,39931.71,37.1
101662,2026-03-06,Turkey,Poultry,Lagos,Retail Market,1,4500.64,3441.05,4500.64,3441.05,1059.59,23.5
101663,2026-03-06,Feed - Layer Mash (bag),Feed,Oyo,Retail Market,3,12913.16,9925.17,38739.48,29775.51,8963.97,23.1
101664,2026-03-06,"Ram (Live, per head)",Livestock,Lagos,Online Order,1,91974.58,65144.19,91974.58,65144.19,26830.39,29.2
101665,2026-03-06,Feed - Broiler Starter (bag),Feed,Lagos,Retail Market,12,15283.25,10610.42,183399.0,127325.04,56073.96,30.6
101666,2026-03-06,Goat Meat (kg),Livestock,Lagos,Online Order,1,4059.91,2982.04,4059.91,2982.04,1077.87,26.5
101667,2026-03-06,Turkey,Poultry,Oyo,Direct Farm Sale,16,4681.22,3477.65,74899.52,55642.4,19257.12,25.7
101668,2026-03-06,Layer Eggs (Crate),Poultry,Lagos,Online Order,4,2758.12,1754.24,11032.48,7016.96,4015.52,36.4
101669,2026-03-06,Feed - Broiler Starter (bag),Feed,Ogun,Retail Market,11,15233.07,10373.76,167563.77,114111.36,53452.41,31.9
101670,2026-03-06,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,298384.85,214058.31,298384.85,214058.31,84326.54,28.3
101671,2026-03-07,Broiler Chicken,Poultry,Ibadan Metro,Retail Market,1,3280.75,2225.29,3280.75,2225.29,1055.46,32.2
101672,2026-03-07,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,284292.08,188596.08,284292.08,188596.08,95696.0,33.7
101673,2026-03-07,"Cattle (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,293521.01,186591.02,293521.01,186591.02,106929.99,36.4
101674,2026-03-07,"Ram (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,97298.69,72345.9,97298.69,72345.9,24952.79,25.6
101675,2026-03-07,Layer Eggs (Crate),Poultry,Ibadan Metro,Direct Farm Sale,3,2702.76,1753.42,8108.28,5260.26,2848.02,35.1
101676,2026-03-07,Turkey,Poultry,Lagos,Direct Farm Sale,2,4361.81,3148.21,8723.62,6296.42,2427.2,27.8
101677,2026-03-07,Goat Meat (kg),Livestock,Ogun,Direct Farm Sale,1,3736.41,2434.23,3736.41,2434.23,1302.18,34.9
101678,2026-03-07,Turkey,Poultry,Lagos,Retail Market,4,4395.6,3008.53,17582.4,12034.12,5548.28,31.6
101679,2026-03-07,Feed - Broiler Starter (bag),Feed,Lagos,Distributor,2,16258.0,10235.85,32516.0,20471.7,12044.3,37.0
101680,2026-03-07,Goat Meat (kg),Livestock,Ogun,Distributor,1,3705.11,2738.9,3705.11,2738.9,966.21,26.1
101681,2026-03-07,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,7,2808.28,2055.16,19657.96,14386.12,5271.84,26.8
101682,2026-03-07,Layer Eggs (Crate),Poultry,Ogun,Retail Market,13,2766.51,1857.91,35964.63,24152.83,11811.8,32.8
101683,2026-03-07,Turkey,Poultry,Ogun,Direct Farm Sale,6,4526.15,3352.59,27156.9,20115.54,7041.36,25.9
101684,2026-03-08,Turkey,Poultry,Lagos,Direct Farm Sale,7,4287.96,2664.26,30015.72,18649.82,11365.9,37.9
101685,2026-03-08,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Direct Farm Sale,3,15340.09,11904.63,46020.27,35713.89,10306.38,22.4
101686,2026-03-08,Feed - Layer Mash (bag),Feed,Oyo,Retail Market,1,14033.1,10000.41,14033.1,10000.41,4032.69,28.7
101687,2026-03-08,Feed - Layer Mash (bag),Feed,Lagos,Distributor,6,13547.93,9374.27,81287.58,56245.62,25041.96,30.8
101688,2026-03-08,Feed - Layer Mash (bag),Feed,Lagos,Distributor,9,13217.95,8569.75,118961.55,77127.75,41833.8,35.2
101689,2026-03-08,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,101313.8,72183.24,101313.8,72183.24,29130.56,28.8
101690,2026-03-08,"Cattle (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,267098.99,170102.91,267098.99,170102.91,96996.08,36.3
101691,2026-03-08,Turkey,Poultry,Lagos,Retail Market,15,4404.87,2972.67,66073.05,44590.05,21483.0,32.5
101692,2026-03-08,Feed - Broiler Starter (bag),Feed,Oyo,Direct Farm Sale,2,16373.1,10912.3,32746.2,21824.6,10921.6,33.4
101693,2026-03-08,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,16,2732.44,2038.16,43719.04,32610.56,11108.48,25.4
101694,2026-03-08,"Ram (Live, per head)",Livestock,Oyo,Online Order,1,96835.03,61588.08,96835.03,61588.08,35246.95,36.4
101695,2026-03-09,Feed - Layer Mash (bag),Feed,Ogun,Distributor,1,12592.46,9761.46,12592.46,9761.46,2831.0,22.5
101696,2026-03-09,Broiler Chicken,Poultry,Ibadan Metro,Direct Farm Sale,6,3406.39,2524.9,20438.34,15149.4,5288.94,25.9
101697,2026-03-09,Feed - Broiler Starter (bag),Feed,Oyo,Distributor,12,15987.3,12029.96,191847.6,144359.52,47488.08,24.8
101698,2026-03-09,Layer Eggs (Crate),Poultry,Oyo,Online Order,6,2707.39,1713.79,16244.34,10282.74,5961.6,36.7
101699,2026-03-10,Broiler Chicken,Poultry,Lagos,Retail Market,4,3393.46,2624.34,13573.84,10497.36,3076.48,22.7
101700,2026-03-10,Goat Meat (kg),Livestock,Lagos,Distributor,1,3806.59,2771.0,3806.59,2771.0,1035.59,27.2
101701,2026-03-10,Feed - Broiler Starter (bag),Feed,Ogun,Direct Farm Sale,4,15210.22,10551.09,60840.88,42204.36,18636.52,30.6
101702,2026-03-10,Goat Meat (kg),Livestock,Ibadan Metro,Retail Market,1,3670.08,2313.65,3670.08,2313.65,1356.43,37.0
101703,2026-03-10,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,7,2925.9,1920.57,20481.3,13443.99,7037.31,34.4
101704,2026-03-10,Feed - Layer Mash (bag),Feed,Lagos,Online Order,4,12888.61,9887.32,51554.44,39549.28,12005.16,23.3
101705,2026-03-10,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,5,2927.32,2136.36,14636.6,10681.8,3954.8,27.0
101706,2026-03-10,"Cattle (Live, per head)",Livestock,Lagos,Online Order,1,276775.29,210167.29,276775.29,210167.29,66608.0,24.1
101707,2026-03-10,Broiler Chicken,Poultry,Lagos,Retail Market,3,3255.49,2405.61,9766.47,7216.83,2549.64,26.1
101708,2026-03-10,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,1,13253.98,8415.6,13253.98,8415.6,4838.38,36.5
101709,2026-03-10,"Ram (Live, per head)",Livestock,Ibadan Metro,Direct Farm Sale,1,92570.44,61263.67,92570.44,61263.67,31306.77,33.8
101710,2026-03-11,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,3,13968.1,10551.72,41904.3,31655.16,10249.14,24.5
101711,2026-03-11,"Cattle (Live, per head)",Livestock,Lagos,Retail Market,1,279108.79,175077.78,279108.79,175077.78,104031.01,37.3
101712,2026-03-11,"Cattle (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,273142.25,193302.55,273142.25,193302.55,79839.7,29.2
101713,2026-03-11,Feed - Layer Mash (bag),Feed,Ogun,Distributor,2,13705.5,10412.33,27411.0,20824.66,6586.34,24.0
101714,2026-03-11,Broiler Chicken,Poultry,Ogun,Direct Farm Sale,18,3226.18,2473.59,58071.24,44524.62,13546.62,23.3
101715,2026-03-11,"Cattle (Live, per head)",Livestock,Oyo,Retail Market,1,271509.54,172823.14,271509.54,172823.14,98686.4,36.3
101716,2026-03-12,Turkey,Poultry,Lagos,Online Order,6,4657.77,2947.46,27946.62,17684.76,10261.86,36.7
101717,2026-03-12,"Cattle (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,269877.02,172822.71,269877.02,172822.71,97054.31,36.0
101718,2026-03-12,Layer Eggs (Crate),Poultry,Ibadan Metro,Distributor,4,3009.38,2024.3,12037.52,8097.2,3940.32,32.7
101719,2026-03-12,Feed - Broiler Starter (bag),Feed,Lagos,Retail Market,2,16558.56,12692.05,33117.12,25384.1,7733.02,23.4
101720,2026-03-12,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,100808.22,78214.96,100808.22,78214.96,22593.26,22.4
101721,2026-03-12,Turkey,Poultry,Ogun,Retail Market,2,4495.39,3287.67,8990.78,6575.34,2415.44,26.9
101722,2026-03-12,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,6,2857.85,1880.81,17147.1,11284.86,5862.24,34.2
101723,2026-03-13,Feed - Broiler Starter (bag),Feed,Ogun,Distributor,14,16189.12,11357.62,226647.68,159006.68,67641.0,29.8
101724,2026-03-13,"Ram (Live, per head)",Livestock,Oyo,Distributor,1,91779.92,65192.26,91779.92,65192.26,26587.66,29.0
101725,2026-03-13,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,4,2905.42,1987.96,11621.68,7951.84,3669.84,31.6
101726,2026-03-13,Feed - Layer Mash (bag),Feed,Ibadan Metro,Direct Farm Sale,4,13252.27,8532.54,53009.08,34130.16,18878.92,35.6
101727,2026-03-13,Turkey,Poultry,Ogun,Online Order,9,4667.6,2918.09,42008.4,26262.81,15745.59,37.5
101728,2026-03-13,Broiler Chicken,Poultry,Ogun,Direct Farm Sale,11,3070.92,2045.93,33780.12,22505.23,11274.89,33.4
101729,2026-03-13,Turkey,Poultry,Lagos,Distributor,9,4726.93,3176.25,42542.37,28586.25,13956.12,32.8
101730,2026-03-13,Turkey,Poultry,Ogun,Direct Farm Sale,2,4785.73,3535.87,9571.46,7071.74,2499.72,26.1
101731,2026-03-13,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,15,16437.1,11341.9,246556.5,170128.5,76428.0,31.0
101732,2026-03-13,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,2,2757.37,2071.36,5514.74,4142.72,1372.02,24.9
101733,2026-03-13,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,3,3405.1,2274.46,10215.3,6823.38,3391.92,33.2
101734,2026-03-13,"Cattle (Live, per head)",Livestock,Ogun,Online Order,1,277922.72,213362.11,277922.72,213362.11,64560.61,23.2
101735,2026-03-14,Turkey,Poultry,Lagos,Direct Farm Sale,13,4635.07,2948.56,60255.91,38331.28,21924.63,36.4
101736,2026-03-14,Layer Eggs (Crate),Poultry,Ibadan Metro,Retail Market,4,2670.29,1661.95,10681.16,6647.8,4033.36,37.8
101737,2026-03-14,Broiler Chicken,Poultry,Oyo,Retail Market,1,3424.09,2162.88,3424.09,2162.88,1261.21,36.8
101738,2026-03-14,"Ram (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,90418.7,57182.93,90418.7,57182.93,33235.77,36.8
101739,2026-03-14,Layer Eggs (Crate),Poultry,Oyo,Distributor,7,2952.33,2119.56,20666.31,14836.92,5829.39,28.2
101740,2026-03-14,Feed - Layer Mash (bag),Feed,Ibadan Metro,Retail Market,4,13161.69,8929.0,52646.76,35716.0,16930.76,32.2
101741,2026-03-14,Feed - Layer Mash (bag),Feed,Lagos,Distributor,3,13212.6,9277.14,39637.8,27831.42,11806.38,29.8
101742,2026-03-14,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,6,3268.8,2242.88,19612.8,13457.28,6155.52,31.4
101743,2026-03-15,"Ram (Live, per head)",Livestock,Ibadan Metro,Retail Market,1,96172.2,73846.12,96172.2,73846.12,22326.08,23.2
101744,2026-03-15,Turkey,Poultry,Lagos,Retail Market,6,4282.37,3270.51,25694.22,19623.06,6071.16,23.6
101745,2026-03-15,Layer Eggs (Crate),Poultry,Ibadan Metro,Retail Market,3,2756.38,1982.98,8269.14,5948.94,2320.2,28.1
101746,2026-03-15,Turkey,Poultry,Ibadan Metro,Distributor,3,4334.42,2915.05,13003.26,8745.15,4258.11,32.7
101747,2026-03-15,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,91488.54,61642.91,91488.54,61642.91,29845.63,32.6
101748,2026-03-15,Broiler Chicken,Poultry,Ogun,Direct Farm Sale,1,3268.92,2168.61,3268.92,2168.61,1100.31,33.7
101749,2026-03-15,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,3769.35,2377.74,3769.35,2377.74,1391.61,36.9
101750,2026-03-15,Turkey,Poultry,Ibadan Metro,Retail Market,3,4335.16,2724.54,13005.48,8173.62,4831.86,37.2
101751,2026-03-15,"Ram (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,101116.83,70955.11,101116.83,70955.11,30161.72,29.8
101752,2026-03-15,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,8,3317.83,2470.35,26542.64,19762.8,6779.84,25.5
101753,2026-03-16,Layer Eggs (Crate),Poultry,Oyo,Distributor,1,3009.71,1885.71,3009.71,1885.71,1124.0,37.3
101754,2026-03-16,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,97678.17,71057.24,97678.17,71057.24,26620.93,27.3
101755,2026-03-16,Feed - Broiler Starter (bag),Feed,Ogun,Direct Farm Sale,6,16026.11,12463.81,96156.66,74782.86,21373.8,22.2
101756,2026-03-16,Goat Meat (kg),Livestock,Oyo,Retail Market,1,3754.47,2376.66,3754.47,2376.66,1377.81,36.7
101757,2026-03-16,Turkey,Poultry,Ibadan Metro,Distributor,9,4849.4,3551.28,43644.6,31961.52,11683.08,26.8
101758,2026-03-16,Turkey,Poultry,Ogun,Direct Farm Sale,6,4827.37,3448.29,28964.22,20689.74,8274.48,28.6
101759,2026-03-16,Feed - Broiler Starter (bag),Feed,Lagos,Distributor,2,14759.56,11087.74,29519.12,22175.48,7343.64,24.9
101760,2026-03-16,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,1,15159.32,10416.65,15159.32,10416.65,4742.67,31.3
101761,2026-03-16,"Cattle (Live, per head)",Livestock,Ogun,Online Order,1,298541.15,231242.67,298541.15,231242.67,67298.48,22.5
101762,2026-03-16,"Cattle (Live, per head)",Livestock,Lagos,Distributor,1,273315.45,204005.89,273315.45,204005.89,69309.56,25.4
101763,2026-03-16,"Ram (Live, per head)",Livestock,Ogun,Retail Market,1,98334.71,61739.38,98334.71,61739.38,36595.33,37.2
101764,2026-03-16,Broiler Chicken,Poultry,Ibadan Metro,Retail Market,4,3118.35,2183.09,12473.4,8732.36,3741.04,30.0
101765,2026-03-16,Feed - Broiler Starter (bag),Feed,Lagos,Online Order,6,16429.42,12671.33,98576.52,76027.98,22548.54,22.9
101766,2026-03-16,Feed - Broiler Starter (bag),Feed,Ogun,Retail Market,6,15116.02,10958.87,90696.12,65753.22,24942.9,27.5
101767,2026-03-17,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,3855.71,2481.91,3855.71,2481.91,1373.8,35.6
101768,2026-03-17,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,3,3060.86,2091.97,9182.58,6275.91,2906.67,31.7
101769,2026-03-17,"Cattle (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,300048.41,227724.95,300048.41,227724.95,72323.46,24.1
101770,2026-03-17,Goat Meat (kg),Livestock,Oyo,Distributor,1,4055.03,2717.16,4055.03,2717.16,1337.87,33.0
101771,2026-03-17,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,1,2959.93,2251.35,2959.93,2251.35,708.58,23.9
101772,2026-03-17,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,8,13157.96,9421.36,105263.68,75370.88,29892.8,28.4
101773,2026-03-17,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,6,3261.68,2355.0,19570.08,14130.0,5440.08,27.8
101774,2026-03-17,Turkey,Poultry,Lagos,Online Order,4,4358.53,2772.81,17434.12,11091.24,6342.88,36.4
101775,2026-03-17,Turkey,Poultry,Ibadan Metro,Retail Market,6,4594.71,3364.04,27568.26,20184.24,7384.02,26.8
101776,2026-03-17,"Cattle (Live, per head)",Livestock,Lagos,Distributor,1,290716.95,218955.25,290716.95,218955.25,71761.7,24.7
101777,2026-03-18,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,5,2884.33,1859.89,14421.65,9299.45,5122.2,35.5
101778,2026-03-18,Goat Meat (kg),Livestock,Ogun,Online Order,1,3953.31,2646.12,3953.31,2646.12,1307.19,33.1
101779,2026-03-18,Layer Eggs (Crate),Poultry,Oyo,Distributor,1,2948.0,2091.79,2948.0,2091.79,856.21,29.0
101780,2026-03-18,Goat Meat (kg),Livestock,Lagos,Distributor,1,3819.88,2544.89,3819.88,2544.89,1274.99,33.4
101781,2026-03-18,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Retail Market,11,15923.47,10760.95,175158.17,118370.45,56787.72,32.4
101782,2026-03-18,Feed - Broiler Starter (bag),Feed,Ogun,Distributor,7,16095.63,10732.14,112669.41,75124.98,37544.43,33.3
101783,2026-03-18,Layer Eggs (Crate),Poultry,Oyo,Distributor,1,2825.59,2111.49,2825.59,2111.49,714.1,25.3
101784,2026-03-18,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Direct Farm Sale,1,16213.74,10601.27,16213.74,10601.27,5612.47,34.6
101785,2026-03-18,Feed - Broiler Starter (bag),Feed,Ogun,Retail Market,1,16134.91,10246.22,16134.91,10246.22,5888.69,36.5
101786,2026-03-18,Feed - Layer Mash (bag),Feed,Lagos,Online Order,8,13470.24,10001.38,107761.92,80011.04,27750.88,25.8
101787,2026-03-18,Goat Meat (kg),Livestock,Oyo,Direct Farm Sale,1,3761.19,2733.68,3761.19,2733.68,1027.51,27.3
101788,2026-03-19,Turkey,Poultry,Ogun,Retail Market,1,4628.38,2909.98,4628.38,2909.98,1718.4,37.1
101789,2026-03-19,Feed - Broiler Starter (bag),Feed,Ogun,Retail Market,6,16700.82,11220.97,100204.92,67325.82,32879.1,32.8
101790,2026-03-19,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,98317.9,61801.8,98317.9,61801.8,36516.1,37.1
101791,2026-03-19,Feed - Layer Mash (bag),Feed,Lagos,Distributor,4,13461.63,10175.71,53846.52,40702.84,13143.68,24.4
101792,2026-03-19,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,3820.52,2946.9,3820.52,2946.9,873.62,22.9
